team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
AndysTeamThatDoesNotInspireAwe,6,Rhamondre Stevenson,RB,NE,RB,25.1,414.p.33508
AndysTeamThatDoesNotInspireAwe,6,Kenneth Walker III,RB,Sea,RB,19.0,414.p.33996
AndysTeamThatDoesNotInspireAwe,6,Tyler Higbee,TE,LAR,TE,1.7,414.p.29344
AndysTeamThatDoesNotInspireAwe,6,Drake London,WR,Atl,W/R/T,7.0,414.p.33963
AndysTeamThatDoesNotInspireAwe,6,Kareem Hunt,RB,Cle,W/R/T,1.2,414.p.30199
AndysTeamThatDoesNotInspireAwe,6,Jonathan Taylor,RB,Ind,BN,0.0,414.p.32711
AndysTeamThatDoesNotInspireAwe,6,Hunter Renfrow,WR,LV,BN,0.0,414.p.31981
AndysTeamThatDoesNotInspireAwe,6,Nyheim Hines,RB,Ind,BN,0.0,414.p.31074
AndysTeamThatDoesNotInspireAwe,6,Amon-Ra St. Brown,WR,Det,BN,0.0,414.p.33500
AndysTeamThatDoesNotInspireAwe,6,Derek Carr,QB,LV,BN,0.0,414.p.27564
AndysTeamThatDoesNotInspireAwe,6,Taysom Hill,"QB,TE",NO,BN,4.54,414.p.30614
AndysTeamThatDoesNotInspireAwe,6,Damien Harris,RB,NE,BN,0.0,414.p.31919
AndysTeamThatDoesNotInspireAwe,6,Ryan Succop,K,TB,K,14.0,414.p.9520
AndysTeamThatDoesNotInspireAwe,6,Green Bay,DEF,GB,DEF,2.0,414.p.100009
Lil Uzi Hurts,6,Lamar Jackson,QB,Bal,QB,17.1,414.p.31002
Lil Uzi Hurts,6,Jimmy Garoppolo,QB,SF,QB,18.94,414.p.27590
Lil Uzi Hurts,6,A.J. Brown,WR,Phi,WR,17.7,414.p.31883
Lil Uzi Hurts,6,Mike Williams,WR,LAC,WR,3.7,414.p.30120
Lil Uzi Hurts,6,Christian McCaffrey,RB,Car,RB,22.8,414.p.30121
Lil Uzi Hurts,6,Joe Mixon,RB,Cin,RB,16.8,414.p.30161
Lil Uzi Hurts,6,Kyle Pitts,TE,Atl,TE,10.9,414.p.33392
Lil Uzi Hurts,6,Marquise Brown,WR,Ari,W/R/T,11.8,414.p.31857
Lil Uzi Hurts,6,Darrell Henderson Jr.,RB,LAR,W/R/T,13.2,414.p.31902
Lil Uzi Hurts,6,Clyde Edwards-Helaire,RB,KC,BN,3.3,414.p.32702
Lil Uzi Hurts,6,Pat Freiermuth,TE,Pit,BN,0.0,414.p.33443
Lil Uzi Hurts,6,DK Metcalf,WR,Sea,BN,5.4,414.p.31896
Lil Uzi Hurts,6,Jameis Winston,QB,NO,BN,0.0,414.p.28389
Lil Uzi Hurts,6,Robert Woods,WR,Ten,BN,0.0,414.p.26664
Lil Uzi Hurts,6,Jahan Dotson,WR,Was,BN,0.0,414.p.33971
Lil Uzi Hurts,6,Graham Gano,K,NYG,K,6.0,414.p.9526
Lil Uzi Hurts,6,Daniel Carlson,K,LV,BN,0.0,414.p.31137
Lil Uzi Hurts,6,Jacksonville,DEF,Jax,DEF,-1.0,414.p.100030
Djeango,6,Kyler Murray,QB,Ari,QB,15.88,414.p.31833
Djeango,6,Geno Smith,QB,Sea,QB,12.68,414.p.26662
Djeango,6,Justin Jefferson,WR,Min,WR,16.7,414.p.32692
Djeango,6,DeVonta Smith,WR,Phi,WR,15.4,414.p.33398
Djeango,6,Breece Hall,RB,NYJ,RB,20.1,414.p.33991
Djeango,6,Jeff Wilson Jr.,RB,SF,RB,0.5,414.p.31394
Djeango,6,Evan Engram,TE,Jax,TE,9.0,414.p.30136
Djeango,6,Miles Sanders,RB,Phi,W/R/T,14.2,414.p.31885
Djeango,6,Tyler Lockett,WR,Sea,W/R/T,3.7,414.p.28457
Djeango,6,Russell Wilson,QB,Den,BN,13.82,414.p.25785
Djeango,6,Khalil Herbert,RB,Chi,BN,7.5,414.p.33605
Djeango,6,Darren Waller,TE,LV,BN,0.0,414.p.28592
Djeango,6,Elijah Moore,WR,NYJ,BN,0.0,414.p.33422
Djeango,6,Amari Cooper,WR,Cle,BN,14.4,414.p.28392
Djeango,6,Jerry Jeudy,WR,Den,BN,8.4,414.p.32685
Djeango,6,Cam Akers,RB,LAR,BN,0.0,414.p.32722
Djeango,6,Matt Gay,K,LAR,K,6.0,414.p.31977
Djeango,6,Los Angeles,DEF,LAR,DEF,11.0,414.p.100014
Christopher's Perfect Team,6,Kirk Cousins,QB,Min,QB,16.5,414.p.25812
Christopher's Perfect Team,6,Mac Jones,QB,NE,QB,0.0,414.p.33403
Christopher's Perfect Team,6,Jaylen Waddle,WR,Mia,WR,16.9,414.p.33394
Christopher's Perfect Team,6,Christian Kirk,WR,Jax,WR,10.8,414.p.31017
Christopher's Perfect Team,6,Austin Ekeler,RB,LAC,RB,24.3,414.p.30423
Christopher's Perfect Team,6,David Montgomery,RB,Chi,RB,9.0,414.p.31905
Christopher's Perfect Team,6,George Kittle,TE,SF,TE,16.3,414.p.30259
Christopher's Perfect Team,6,Mike Evans,WR,TB,W/R/T,8.2,414.p.27535
Christopher's Perfect Team,6,Zach Ertz,TE,Ari,W/R/T,14.0,414.p.26658
Christopher's Perfect Team,6,Tony Pollard,RB,Dal,BN,7.2,414.p.31960
Christopher's Perfect Team,6,Teddy Bridgewater,QB,Mia,BN,20.16,414.p.27560
Christopher's Perfect Team,6,Tua Tagovailoa,QB,Mia,BN,0.0,414.p.32675
Christopher's Perfect Team,6,Allen Robinson II,WR,LAR,BN,17.3,414.p.27589
Christopher's Perfect Team,6,Odell Beckham Jr.,WR,LAR,BN,0.0,414.p.27540
Christopher's Perfect Team,6,Skyy Moore,WR,KC,BN,3.4,414.p.34009
Christopher's Perfect Team,6,Michael Gallup,WR,Dal,BN,3.8,414.p.31051
Christopher's Perfect Team,6,Brandon McManus,K,Den,K,13.0,414.p.27120
Christopher's Perfect Team,6,Baltimore,DEF,Bal,DEF,6.0,414.p.100033
Toney! Toni! Toné!,6,Joe Burrow,QB,Cin,QB,32.5,414.p.32671
Toney! Toni! Toné!,6,Trevor Lawrence,QB,Jax,QB,24.9,414.p.33389
Toney! Toni! Toné!,6,Deebo Samuel,WR,SF,WR,16.0,414.p.31868
Toney! Toni! Toné!,6,Rondale Moore,WR,Ari,WR,10.9,414.p.33437
Toney! Toni! Toné!,6,Aaron Jones,RB,GB,RB,7.4,414.p.30295
Toney! Toni! Toné!,6,Dalvin Cook,RB,Min,RB,15.3,414.p.30154
Toney! Toni! Toné!,6,Dawson Knox,TE,Buf,TE,12.7,414.p.31928
Toney! Toni! Toné!,6,Raheem Mostert,RB,Mia,W/R/T,5.8,414.p.28654
Toney! Toni! Toné!,6,Eno Benjamin,RB,Ari,W/R/T,9.5,414.p.32892
Toney! Toni! Toné!,6,George Pickens,WR,Pit,BN,5.8,414.p.34007
Toney! Toni! Toné!,6,Romeo Doubs,WR,GB,BN,6.1,414.p.34088
Toney! Toni! Toné!,6,Tee Higgins,WR,Cin,BN,10.7,414.p.32703
Toney! Toni! Toné!,6,JuJu Smith-Schuster,WR,KC,BN,22.3,414.p.30175
Toney! Toni! Toné!,6,DeAndre Hopkins,WR,Ari,BN,0.0,414.p.26650
Toney! Toni! Toné!,6,Mike Boone,RB,Den,BN,1.4,414.p.31228
Toney! Toni! Toné!,6,Rashod Bateman,WR,Bal,BN,0.0,414.p.33415
Toney! Toni! Toné!,6,Harrison Butker,K,KC,K,11.0,414.p.30346
Toney! Toni! Toné!,6,Minnesota,DEF,Min,DEF,13.0,414.p.100016
Toney! Toni! Toné!,6,James Conner,RB,Ari,IR,0.0,414.p.30218
Toney! Toni! Toné!,6,Damien Williams,RB,Atl,IR,0.0,414.p.28115
2 Gurleys 1 Kupp,6,Josh Allen,QB,Buf,QB,26.36,414.p.30977
2 Gurleys 1 Kupp,6,Jalen Hurts,QB,Phi,QB,16.9,414.p.32723
2 Gurleys 1 Kupp,6,Chris Godwin,WR,TB,WR,15.5,414.p.30197
2 Gurleys 1 Kupp,6,Isaiah McKenzie,WR,Buf,WR,2.9,414.p.30285
2 Gurleys 1 Kupp,6,Melvin Gordon III,RB,Den,RB,0.8,414.p.28403
2 Gurleys 1 Kupp,6,Ezekiel Elliott,RB,Dal,RB,15.6,414.p.29238
2 Gurleys 1 Kupp,6,Travis Kelce,TE,KC,TE,19.2,414.p.26686
2 Gurleys 1 Kupp,6,Curtis Samuel,WR,Was,W/R/T,2.6,414.p.30153
2 Gurleys 1 Kupp,6,Devin Singletary,RB,Buf,W/R/T,14.7,414.p.31906
2 Gurleys 1 Kupp,6,Keenan Allen,WR,LAC,BN,0.0,414.p.26699
2 Gurleys 1 Kupp,6,Brandin Cooks,WR,Hou,BN,0.0,414.p.27548
2 Gurleys 1 Kupp,6,Josh Jacobs,RB,LV,BN,0.0,414.p.31856
2 Gurleys 1 Kupp,6,Antonio Gibson,RB,Was,BN,8.3,414.p.32736
2 Gurleys 1 Kupp,6,Deshaun Watson,QB,Cle,BN,0.0,414.p.30125
2 Gurleys 1 Kupp,6,Kenny Pickett,QB,Pit,BN,8.28,414.p.33975
2 Gurleys 1 Kupp,6,David Njoku,TE,Cle,BN,8.8,414.p.30142
2 Gurleys 1 Kupp,6,Tyler Bass,K,Buf,K,6.0,414.p.32858
2 Gurleys 1 Kupp,6,Tampa Bay,DEF,TB,DEF,3.0,414.p.100027
2 Gurleys 1 Kupp,6,Julio Jones,WR,TB,IR,0.0,414.p.24793
2 Gurleys 1 Kupp,6,Elijah Mitchell,RB,SF,IR,0.0,414.p.33582
Hit Me With Your Prescott,6,Patrick Mahomes,QB,KC,QB,21.62,414.p.30123
Hit Me With Your Prescott,6,Marcus Mariota,QB,Atl,QB,24.16,414.p.28390
Hit Me With Your Prescott,6,Cooper Kupp,WR,LAR,WR,16.7,414.p.30182
Hit Me With Your Prescott,6,Courtland Sutton,WR,Den,WR,3.4,414.p.31010
Hit Me With Your Prescott,6,Leonard Fournette,RB,TB,RB,22.1,414.p.30117
Hit Me With Your Prescott,6,Nick Chubb,RB,Cle,RB,8.0,414.p.31005
Hit Me With Your Prescott,6,Robert Tonyan,TE,GB,TE,19.0,414.p.30777
Hit Me With Your Prescott,6,James Robinson,RB,Jax,W/R/T,6.5,414.p.33138
Hit Me With Your Prescott,6,Jakobi Meyers,WR,NE,W/R/T,10.0,414.p.32231
Hit Me With Your Prescott,6,Najee Harris,RB,Pit,BN,12.9,414.p.33412
Hit Me With Your Prescott,6,Ryan Tannehill,QB,Ten,BN,0.0,414.p.25718
Hit Me With Your Prescott,6,Dalton Schultz,TE,Dal,BN,0.0,414.p.31107
Hit Me With Your Prescott,6,Gabe Davis,WR,Buf,BN,16.4,414.p.32798
Hit Me With Your Prescott,6,Malik Willis,QB,Ten,BN,0.0,414.p.34042
Hit Me With Your Prescott,6,Rachaad White,RB,TB,BN,5.3,414.p.34047
Hit Me With Your Prescott,6,Isiah Pacheco,RB,KC,BN,3.8,414.p.34207
Hit Me With Your Prescott,6,Justin Tucker,K,Bal,K,8.0,414.p.26534
Hit Me With Your Prescott,6,Buffalo,DEF,Buf,DEF,8.0,414.p.100002
Hit Me With Your Prescott,6,Cordarrelle Patterson,RB,Atl,IR,0.0,414.p.26652
Mac & Chase,6,Matt Ryan,QB,Ind,QB,27.16,414.p.8780
Mac & Chase,6,Zach Wilson,QB,NYJ,QB,4.5,414.p.33390
Mac & Chase,6,Ja'Marr Chase,WR,Cin,WR,32.2,414.p.33393
Mac & Chase,6,Brandon Aiyuk,WR,SF,WR,28.3,414.p.32695
Mac & Chase,6,Travis Etienne Jr.,RB,Jax,RB,12.8,414.p.33413
Mac & Chase,6,AJ Dillon,RB,GB,RB,9.2,414.p.32732
Mac & Chase,6,Mark Andrews,TE,Bal,TE,23.6,414.p.31056
Mac & Chase,6,Devin Duvernay,WR,Bal,W/R/T,2.4,414.p.32762
Mac & Chase,6,Tyler Boyd,WR,Cin,W/R/T,12.6,414.p.29288
Mac & Chase,6,Derrick Henry,RB,Ten,BN,0.0,414.p.29279
Mac & Chase,6,Jamaal Williams,RB,Det,BN,0.0,414.p.30247
Mac & Chase,6,Davis Mills,QB,Hou,BN,0.0,414.p.33455
Mac & Chase,6,Daniel Jones,QB,NYG,BN,13.52,414.p.31838
Mac & Chase,6,Darnell Mooney,WR,Chi,BN,13.8,414.p.32843
Mac & Chase,6,Gerald Everett,TE,LAC,BN,7.9,414.p.30157
Mac & Chase,6,Dak Prescott,QB,Dal,BN,0.0,414.p.29369
Mac & Chase,6,Nick Folk,K,NE,K,8.0,414.p.8432
Mac & Chase,6,New England,DEF,NE,DEF,13.0,414.p.100017
Mac & Chase,6,D'Andre Swift,RB,Det,IR,0.0,414.p.32705
